1.317243184894323349e-02,1.447373069822788239e-02,1.404074765741825104e-02,1.633979566395282745e-02,1.623576506972312927e-02,1.760643348097801208e-02,1.687619276344776154e-02,1.496206037700176239e-02,1.527995802462100983e-02,1.767402887344360352e-02,1.651227660477161407e-02,1.448292750865221024e-02,1.506659761071205139e-02,1.488332916051149368e-02,1.531323045492172241e-02,1.962864026427268982e-02,1.615634746849536896e-02,1.763846538960933685e-02,1.687045022845268250e-02,1.645172573626041412e-02,1.608157902956008911e-02,1.930346712470054626e-02,1.547946687787771225e-02,1.831993460655212402e-02,1.577309146523475647e-02,1.584192737936973572e-02,1.593162678182125092e-02,1.813963241875171661e-02,1.848974637687206268e-02,1.810943521559238434e-02,1.605456694960594177e-02,1.937919855117797852e-02,1.585843972861766815e-02,1.716739498078823090e-02,1.592182181775569916e-02,1.673810929059982300e-02,1.692565716803073883e-02,1.676882058382034302e-02,1.733190380036830902e-02,1.898583769798278809e-02,1.755063235759735107e-02,1.764251664280891418e-02,1.831810735166072845e-02,1.565223373472690582e-02,1.924523152410984039e-02,1.538547687232494354e-02,1.592970080673694611e-02,1.448800880461931229e-02,1.508966181427240372e-02,1.889097876846790314e-02,1.621090248227119446e-02,1.619838550686836243e-02,1.682677678763866425e-02,1.512872520834207535e-02,1.600922457873821259e-02,1.652156747877597809e-02,1.783581450581550598e-02,1.805691979825496674e-02,1.855597645044326782e-02,1.819635555148124695e-02
1.418950967490673065e-02,1.506202202290296555e-02,1.423811260610818863e-02,1.711849868297576904e-02,1.732998713850975037e-02,1.859687082469463348e-02,1.809906214475631714e-02,1.569573581218719482e-02,1.560031622648239136e-02,1.851203665137290955e-02,1.721950620412826538e-02,1.504662446677684784e-02,1.515184063464403152e-02,1.585271395742893219e-02,1.539697684347629547e-02,1.891846768558025360e-02,1.600948348641395569e-02,1.763258501887321472e-02,1.639089547097682953e-02,1.587105914950370789e-02,1.527887023985385895e-02,1.874391548335552216e-02,1.497652567923069000e-02,1.823234930634498596e-02,1.588514447212219238e-02,1.526538655161857605e-02,1.620561070740222931e-02,1.769849285483360291e-02,1.827847398817539215e-02,1.728175394237041473e-02,1.566746085882186890e-02,1.941731199622154236e-02,1.567404717206954956e-02,1.715743541717529297e-02,1.590028591454029083e-02,1.695624366402626038e-02,1.666954159736633301e-02,1.642014645040035248e-02,1.756617799401283264e-02,1.844140887260437012e-02,1.763971336185932159e-02,1.793049089610576630e-02,1.809231005609035492e-02,1.561548653990030289e-02,1.881206966936588287e-02,1.513794064521789551e-02,1.567992568016052246e-02,1.448531914502382278e-02,1.458651199936866760e-02,1.839254796504974365e-02,1.593817584216594696e-02,1.540510542690753937e-02,1.699958927929401398e-02,1.512813754379749298e-02,1.620714180171489716e-02,1.672492548823356628e-02,1.738618128001689911e-02,1.818302832543849945e-02,1.824909076094627380e-02,1.775742135941982269e-02
1.391146611422300339e-02,1.461010705679655075e-02,1.398424338549375534e-02,1.688644476234912872e-02,1.735669746994972229e-02,1.833038590848445892e-02,1.730929873883724213e-02,1.595615595579147339e-02,1.546515338122844696e-02,1.850095763802528381e-02,1.657700166106224060e-02,1.478955522179603577e-02,1.507743354886770248e-02,1.570971123874187469e-02,1.563732139766216278e-02,1.912041939795017242e-02,1.587036810815334320e-02,1.782491616904735565e-02,1.627600379288196564e-02,1.633801683783531189e-02,1.573542878031730652e-02,1.911990158259868622e-02,1.529518887400627136e-02,1.836194097995758057e-02,1.590052433311939240e-02,1.530171651393175125e-02,1.588585786521434784e-02,1.801838167011737823e-02,1.811417192220687866e-02,1.724476926028728485e-02,1.601577363908290863e-02,1.976769231259822845e-02,1.559416484087705612e-02,1.689761504530906677e-02,1.569753699004650116e-02,1.691320352256298065e-02,1.655782200396060944e-02,1.651521585881710052e-02,1.703828014433383942e-02,1.821794733405113220e-02,1.726990193128585815e-02,1.839723438024520874e-02,1.782359182834625244e-02,1.546292379498481750e-02,1.864993944764137268e-02,1.525800302624702454e-02,1.567048579454421997e-02,1.450124010443687439e-02,1.501568686217069626e-02,1.860495284199714661e-02,1.629095338284969330e-02,1.564358733594417572e-02,1.675420254468917847e-02,1.542144268751144409e-02,1.628351211547851562e-02,1.665942184627056122e-02,1.762554980814456940e-02,1.820455305278301239e-02,1.810233108699321747e-02,1.863569952547550201e-02
1.383909303694963455e-02,1.527434866875410080e-02,1.442973781377077103e-02,1.755978912115097046e-02,1.774059794843196869e-02,1.833527535200119019e-02,1.757512614130973816e-02,1.609024591743946075e-02,1.521354913711547852e-02,1.943448372185230255e-02,1.725975051522254944e-02,1.508363056927919388e-02,1.584440283477306366e-02,1.618704013526439667e-02,1.510298158973455429e-02,1.895320601761341095e-02,1.558438036590814590e-02,1.781417056918144226e-02,1.652808859944343567e-02,1.629554294049739838e-02,1.588215492665767670e-02,1.866224780678749084e-02,1.514448411762714386e-02,1.844821125268936157e-02,1.518813706934452057e-02,1.527444180101156235e-02,1.580964960157871246e-02,1.764363050460815430e-02,1.802085340023040771e-02,1.800503022968769073e-02,1.614809967577457428e-02,1.964931376278400421e-02,1.556903216987848282e-02,1.628188416361808777e-02,1.568068005144596100e-02,1.693867146968841553e-02,1.691350527107715607e-02,1.634504087269306183e-02,1.723144762217998505e-02,1.829575002193450928e-02,1.727707311511039734e-02,1.764788292348384857e-02,1.811045967042446136e-02,1.525690872222185135e-02,1.889696344733238220e-02,1.505169458687305450e-02,1.564951613545417786e-02,1.452099345624446869e-02,1.507172454148530960e-02,1.787747256457805634e-02,1.579248905181884766e-02,1.603267341852188110e-02,1.668327488005161285e-02,1.478782761842012405e-02,1.588999107480049133e-02,1.647462323307991028e-02,1.747142337262630463e-02,1.737792603671550751e-02,1.808665134012699127e-02,1.876478455960750580e-02
1.395854819566011429e-02,1.455016527324914932e-02,1.427348982542753220e-02,1.676757633686065674e-02,1.678831502795219421e-02,1.770232059061527252e-02,1.737583056092262268e-02,1.555020734667778015e-02,1.528054662048816681e-02,1.825615763664245605e-02,1.688992418348789215e-02,1.485613361001014709e-02,1.542996987700462341e-02,1.555055193603038788e-02,1.559262070804834366e-02,1.947214268147945404e-02,1.604492403566837311e-02,1.754193194210529327e-02,1.686788909137248993e-02,1.661767624318599701e-02,1.589413546025753021e-02,1.891409978270530701e-02,1.513510942459106445e-02,1.817282661795616150e-02,1.592126116156578064e-02,1.531897019594907761e-02,1.636084914207458496e-02,1.778290793299674988e-02,1.810912415385246277e-02,1.757562905550003052e-02,1.607225090265274048e-02,1.959569007158279419e-02,1.553384028375148773e-02,1.687070354819297791e-02,1.622857525944709778e-02,1.699464395642280579e-02,1.664983667433261871e-02,1.670496165752410889e-02,1.743660308420658112e-02,1.825881563127040863e-02,1.747308112680912018e-02,1.734541729092597961e-02,1.774433068931102753e-02,1.569868251681327820e-02,1.904200017452239990e-02,1.516431290656328201e-02,1.579892635345458984e-02,1.462294254451990128e-02,1.512819156050682068e-02,1.866421476006507874e-02,1.606029830873012543e-02,1.603573188185691833e-02,1.653571426868438721e-02,1.531594060361385345e-02,1.585113815963268280e-02,1.646995916962623596e-02,1.785921491682529449e-02,1.831009611487388611e-02,1.823485642671585083e-02,1.774721778929233551e-02
1.437115296721458435e-02,1.495033595710992813e-02,1.450473070144653320e-02,1.697087660431861877e-02,1.807825826108455658e-02,1.847779937088489532e-02,1.810137368738651276e-02,1.591995730996131897e-02,1.541416253894567490e-02,1.888456940650939941e-02,1.704977452754974365e-02,1.509056054055690765e-02,1.543257571756839752e-02,1.613822020590305328e-02,1.528044417500495911e-02,1.899315416812896729e-02,1.586027070879936218e-02,1.752029731869697571e-02,1.629758439958095551e-02,1.616056822240352631e-02,1.538333855569362640e-02,1.873761601746082306e-02,1.521504484117031097e-02,1.850859075784683228e-02,1.581194810569286346e-02,1.562013942748308182e-02,1.591586321592330933e-02,1.763018965721130371e-02,1.796680502593517303e-02,1.739241927862167358e-02,1.569704897701740265e-02,1.934845559298992157e-02,1.588552072644233704e-02,1.690743491053581238e-02,1.596769317984580994e-02,1.701626367866992950e-02,1.678775623440742493e-02,1.608848385512828827e-02,1.727845147252082825e-02,1.766637526452541351e-02,1.773525960743427277e-02,1.779119484126567841e-02,1.786204800009727478e-02,1.550846360623836517e-02,1.849877275526523590e-02,1.551992166787385941e-02,1.588533446192741394e-02,1.465537212789058685e-02,1.471598912030458450e-02,1.868523843586444855e-02,1.595983654260635376e-02,1.521092839539051056e-02,1.672338135540485382e-02,1.527825184166431427e-02,1.591147109866142273e-02,1.688370108604431152e-02,1.707783155143260956e-02,1.781383343040943146e-02,1.809707097709178925e-02,1.786399073898792267e-02
1.464125886559486389e-02,1.549740042537450790e-02,1.494156289845705032e-02,1.746311038732528687e-02,1.818121783435344696e-02,1.842237822711467743e-02,1.847377419471740723e-02,1.610835455358028412e-02,1.565279439091682434e-02,1.953959092497825623e-02,1.771424710750579834e-02,1.524254772812128067e-02,1.588095910847187042e-02,1.607243344187736511e-02,1.511039771139621735e-02,1.895958371460437775e-02,1.571070030331611633e-02,1.751445420086383820e-02,1.649502478539943695e-02,1.625325158238410950e-02,1.538035273551940918e-02,1.855615898966789246e-02,1.489878632128238678e-02,1.821996830403804779e-02,1.563727110624313354e-02,1.522886753082275391e-02,1.599593274295330048e-02,1.771960221230983734e-02,1.783541589975357056e-02,1.730215921998023987e-02,1.563587412238121033e-02,1.962868310511112213e-02,1.585949584841728210e-02,1.691734232008457184e-02,1.577530801296234131e-02,1.688143983483314514e-02,1.653925515711307526e-02,1.608593575656414032e-02,1.735720783472061157e-02,1.800413802266120911e-02,1.747321523725986481e-02,1.734985969960689545e-02,1.765445247292518616e-02,1.523845642805099487e-02,1.899506151676177979e-02,1.504151709377765656e-02,1.561196800321340561e-02,1.442577503621578217e-02,1.453055441379547119e-02,1.841021701693534851e-02,1.568037830293178558e-02,1.577212847769260406e-02,1.705749891698360443e-02,1.470664516091346741e-02,1.579363085329532623e-02,1.613496989011764526e-02,1.735638640820980072e-02,1.771345548331737518e-02,1.793072931468486786e-02,1.778887957334518433e-02
1.363252382725477219e-02,1.487049274146556854e-02,1.399089209735393524e-02,1.650839671492576599e-02,1.708203740417957306e-02,1.772152632474899292e-02,1.769871264696121216e-02,1.533719059079885483e-02,1.534489914774894714e-02,1.847524568438529968e-02,1.685289852321147919e-02,1.460971124470233917e-02,1.532860565930604935e-02,1.604253426194190979e-02,1.515121292322874069e-02,1.894882880151271820e-02,1.537904888391494751e-02,1.760265976190567017e-02,1.614318974316120148e-02,1.623503305017948151e-02,1.560008432716131210e-02,1.896432600915431976e-02,1.527393329888582230e-02,1.824760623276233673e-02,1.584390178322792053e-02,1.548618450760841370e-02,1.647104881703853607e-02,1.858553476631641388e-02,1.869691349565982819e-02,1.766625419259071350e-02,1.607922837138175964e-02,1.946101710200309753e-02,1.605090312659740448e-02,1.660530082881450653e-02,1.625273562967777252e-02,1.758279651403427124e-02,1.699586026370525360e-02,1.650500111281871796e-02,1.725004799664020538e-02,1.780928298830986023e-02,1.781229488551616669e-02,1.806215755641460419e-02,1.786094717681407928e-02,1.550996862351894379e-02,1.914475671947002411e-02,1.545726321637630463e-02,1.564690098166465759e-02,1.436793431639671326e-02,1.465131342411041260e-02,1.827448606491088867e-02,1.586608961224555969e-02,1.543958857655525208e-02,1.712016388773918152e-02,1.551816239953041077e-02,1.608077995479106903e-02,1.667648181319236755e-02,1.780292950570583344e-02,1.836212910711765289e-02,1.778951101005077362e-02,1.817255280911922455e-02
1.439629308879375458e-02,1.552562881261110306e-02,1.447752676904201508e-02,1.726205274462699890e-02,1.788312196731567383e-02,1.883768476545810699e-02,1.797785982489585876e-02,1.621738262474536896e-02,1.586787030100822449e-02,1.943105459213256836e-02,1.732729747891426086e-02,1.466527767479419708e-02,1.555219106376171112e-02,1.598266139626502991e-02,1.495849806815385818e-02,1.924496144056320190e-02,1.604294404387474060e-02,1.717596687376499176e-02,1.632127910852432251e-02,1.595617458224296570e-02,1.541741844266653061e-02,1.894459500908851624e-02,1.489898748695850372e-02,1.847757585346698761e-02,1.579767651855945587e-02,1.522386260330677032e-02,1.574659906327724457e-02,1.754028908908367157e-02,1.772185787558555603e-02,1.732178218662738800e-02,1.576077751815319061e-02,1.940241642296314240e-02,1.559678930789232254e-02,1.640288345515727997e-02,1.584262214601039886e-02,1.686610095202922821e-02,1.671179383993148804e-02,1.639051921665668488e-02,1.723218522965908051e-02,1.793747581541538239e-02,1.731177046895027161e-02,1.797781139612197876e-02,1.763718016445636749e-02,1.549402438104152679e-02,1.852400414645671844e-02,1.500759087502956390e-02,1.568634621798992157e-02,1.465385500341653824e-02,1.490115653723478317e-02,1.848861761391162872e-02,1.593918539583683014e-02,1.552479155361652374e-02,1.688279397785663605e-02,1.524092536419630051e-02,1.639043912291526794e-02,1.665114425122737885e-02,1.764730177819728851e-02,1.782301068305969238e-02,1.778147369623184204e-02,1.809865981340408325e-02
1.444243639707565308e-02,1.525199506431818008e-02,1.414021383970975876e-02,1.668986491858959198e-02,1.780100539326667786e-02,1.816878654062747955e-02,1.758142374455928802e-02,1.545543503016233444e-02,1.551074162125587463e-02,1.901138760149478912e-02,1.667373068630695343e-02,1.489270199090242386e-02,1.530185807496309280e-02,1.607516780495643616e-02,1.549470610916614532e-02,1.866936311125755310e-02,1.605142466723918915e-02,1.757352240383625031e-02,1.595574617385864258e-02,1.600867509841918945e-02,1.538435649126768112e-02,1.880979351699352264e-02,1.547823753207921982e-02,1.866752654314041138e-02,1.566200517117977142e-02,1.538556162267923355e-02,1.587187685072422028e-02,1.783904805779457092e-02,1.805518940091133118e-02,1.736536808311939240e-02,1.620532758533954620e-02,1.899245381355285645e-02,1.617133803665637970e-02,1.646558381617069244e-02,1.609159447252750397e-02,1.705911755561828613e-02,1.652662083506584167e-02,1.639729365706443787e-02,1.777761429548263550e-02,1.817270182073116302e-02,1.784496195614337921e-02,1.803610287606716156e-02,1.763217896223068237e-02,1.545671373605728149e-02,1.883269846439361572e-02,1.522157341241836548e-02,1.555091235786676407e-02,1.443422026932239532e-02,1.516691036522388458e-02,1.865256577730178833e-02,1.582149602472782135e-02,1.564642600715160370e-02,1.697148755192756653e-02,1.568116061389446259e-02,1.586297713220119476e-02,1.625460758805274963e-02,1.746992580592632294e-02,1.802437193691730499e-02,1.800425536930561066e-02,1.830564439296722412e-02
